id	code	vn_job_category_code	vn_job_sub_category_code	salary_from	salary_to	m_currency_code	negotiable_flag	m_province_code	m_country_code
112871	1528112018	12	60	0	10000000	VND	0	VN-HN	VN
112873	1529112018	13	74	0	10000000	VND	0	VN-HN	VN
112877	1533112018	11	56	10000000	25000000	VND	0	VN-HN	VN
112878	1534112018	11	56	10000000	20000000	VND	0	VN-HN	VN
112879	1535112018	4	18	0	10000000	VND	0	VN-HN	VN
112880	1536112018	12	60	0	10000000	VND	0	VN-HN	VN
112881	1537112018	12	60	0	20000000	VND	0	VN-HN	VN
112882	JHC0019279	12	59	0	1000	USD	1	VN-SG	VN
112883	JHC0019278	11	56	0	2000	USD	0	VN-SG	VN
112885	JHC0019282	13	74	500	1000	USD	0	VN-DN	VN
112887	JHC0019285	13	74	200000	300000	JPY	0	JP-13	JP
112889	1539112018	13	74	0	1000	USD	0	VN-HN	VN
112894	JHN0019280	13	74	20000000	40000000	VND	0	VN-HN	VN
112895	JHN0019283	13	74	20000000	40000000	VND	0	VN-HN	VN
112898	JHN0019296	12	63	900	1100	USD	0	VN-HN	VN
112908	JHC0019309	4	18	650	900	USD	0	VN-SG	VN
112911	JHC0019318	13	74	700	1000	USD	0	VN-SG	VN
112932	JHC0019342	6	24	0	800	USD	0	VN-DN	VN
112933	JHC0019355	12	62	10000000	12000000	VND	0	VN-37	VN
112947	JHN0012111	12	63	150000	150000	JPY	0	VN-HN	VN
112949	JHC0019373	4	16	1000	1700	USD	0	VN-SG	VN
112950	JHC0019376	14	77	6000000	12000000	JPY	0	JP-13	JP
112951	JHC0019378	11	56	4900000	9800000	JPY	0	JP-13	JP
112952	JHC0019380	4	16	500	550	USD	0	VN-SG	VN
112954	JHC0019386	14	77	18000000	20000000	VND	0	VN-SG	VN
112959	JHC0019384	13	74	500	1000	USD	0	VN-SG	VN
112961	JHC0019397	6	24	23000000	24000000	VND	0	VN-SG	VN
112962	JHC0019402	9	43	2500	3000	USD	0	VN-SG	VN
112964	JHC0019404	11	56	16000000	20000000	VND	0	VN-DN	VN
112969	JHC0019417	6	24	1500	2000	USD	0	VN-SG	VN
112970	JHC0019418	13	75	1500	2000	USD	0	VN-SG	VN
112974	JHC0019420	11	56	1000	1500	USD	0	VN-SG	VN
112976	JHC0019421	13	74	1800	2500	USD	0	VN-SG	VN
112978	JHC0019422	13	74	10000000	13000000	VND	0	VN-SG	VN
112981	JHC0019423	12	60	0	10000000	VND	0	VN-SG	VN
112982	JHC0019426	4	16	16600000	27000000	VND	0	VN-39	VN
112984	JHN0019354	13	74	600	800	USD	0	VN-HN	VN
112985	JHN0019369	13	74	1000	2000	USD	0	VN-HN	VN
112986	JHN0019399	11	56	500	600	USD	0	VN-HN	VN
112989	JHN0019427	12	62	11000000	14000000	VND	0	VN-HN	VN
113005	1541122018	13	74	0	12000000	VND	0	VN-SG	VN
113006	1542122018	3	12	0	10000000	VND	0	VN-SG	VN
113009	1544122018	13	69	0	600	USD	0	VN-SG	VN
113012	1545122018	4	16	0	10000000	VND	0	VN-SG	VN
113013	1546122018	15	86	0	10000000	VND	0	VN-SG	VN
113014	1547122018	4	16	0	500	USD	1	VN-SG	VN
113015	1548122018	13	73	0	500	USD	1	VN-SG	VN
113018	1550122018	11	56	0	500	USD	1	VN-SG	VN
113019	1551122018	11	56	0	500	USD	1	VN-SG	VN
113021	1553122018	11	56	0	500	USD	1	VN-SG	VN
113023	1555122018	13	74	0	500	USD	1	VN-SG	VN
113026	JHC0019450	4	16	800	900	USD	0	VN-57	VN
113027	JHC0019451	13	74	500	650	USD	0	VN-SG	VN
113028	JHC0019456	12	59	0	1500	USD	0	VN-SG	VN
113029	JHC0019459	13	74	10000000	12000000	VND	0	VN-SG	VN
113030	JHN0019452	12	59	500	700	USD	0	VN-63	VN
113030	JHN0019452	12	59	500	700	USD	0	VN-39	VN
113031	JHN0019454	4	17	12000000	15000000	VND	0	VN-63	VN
113031	JHN0019454	4	17	12000000	15000000	VND	0	VN-39	VN
113034	JHN0019457	2	8	15000000	20000000	VND	0	VN-HN	VN
113035	JHN0019460	4	16	800	1000	USD	0	VN-HN	VN
113036	1558122018	13	69	0	10000000	VND	0	VN-SG	VN
113037	1559122018	13	69	12000000	20000000	VND	0	VN-SG	VN
113039	1561122018	3	12	0	12000000	VND	0	VN-SG	VN
113040	JHC0019475	4	16	500	800	USD	0	VN-SG	VN
113042	JHC0019478	12	59	10000000	15000000	VND	0	VN-57	VN
113044	JHC0019481	6	24	500	500	USD	0	VN-SG	VN
113046	JHN0019473	11	56	15000000	17000000	VND	0	VN-HN	VN
113057	JHC0019487	13	71	800	1500	USD	0	VN-57	VN
113059	JHC0019493	12	62	800	1500	USD	0	VN-57	VN
113067	JHC0019494	15	86	800	1500	USD	0	VN-57	VN
113069	JHC0019489	13	74	800	1500	USD	0	VN-57	VN
113075	JHC0019490	12	58	800	1500	USD	0	VN-57	VN
113084	JHC0019499	13	74	30000000	35000000	VND	0	VN-HN	VN
113085	JHC0019505	13	74	16000000	36000000	VND	0	VN-SG	VN
113087	JHC0019506	13	74	1000	1500	USD	0	VN-SG	VN
113091	JHC0019508	13	74	0	16000000	VND	0	VN-SG	VN
113094	JHC0019509	9	42	0	16000000	VND	0	VN-SG	VN
113096	JHC0019510	4	16	0	16000000	VND	0	VN-SG	VN
113106	JHN0019504	2	7	1000	4000	USD	0	VN-HN	VN
113111	JHC0019525	14	76	12000000	15000000	VND	0	VN-SG	VN
113125	JHC0019533	14	76	20000000	23000000	VND	0	VN-SG	VN
113127	JHC0019534	14	77	20000000	23000000	VND	0	VN-SG	VN
113137	JHC0019539	4	17	1200	1600	USD	0	VN-39	VN
113142	1565122018	6	24	0	500	USD	1		MM
113147	JHC0019542	6	24	600	700	USD	0	VN-SG	VN
113148	JHC0019544	12	59	800	1000	USD	0	VN-57	VN
113150	156612018	6	31	0	10000000	VND	0	VN-SG	VN
113153	JHN0019540	12	59	800	1000	USD	0	VN-63	VN
113153	JHN0019540	12	59	800	1000	USD	0	VN-39	VN
113164	JHC0019558	12	59	0	500	USD	1	VN-57	VN
113170	JHN0019552	12	59	500	700	USD	0	VN-63	VN
113170	JHN0019552	12	59	500	700	USD	0	VN-39	VN
113171	JHN0019553	12	59	800	1000	USD	0	VN-63	VN
113171	JHN0019553	12	59	800	1000	USD	0	VN-39	VN
113172	JHN0019554	12	59	500	700	USD	0	VN-63	VN
113172	JHN0019554	12	59	500	700	USD	0	VN-39	VN
113174	JHN0019555	12	62	800	1000	USD	0	VN-63	VN
113174	JHN0019555	12	62	800	1000	USD	0	VN-39	VN
113175	JHN0019557	12	62	500	700	USD	0	VN-63	VN
113175	JHN0019557	12	62	500	700	USD	0	VN-39	VN
113176	JHC0019567	12	59	800	1500	USD	0	VN-SG	VN
113178	JHC0019574	12	63	500	800	USD	0	VN-57	VN
113180	JHC0019573	12	63	500	800	USD	0	VN-57	VN
113185	JHN0019576	13	74	0	10000000	VND	0	VN-HN	VN
113186	JHN0019579	13	74	0	12000000	VND	0	VN-HN	VN
113188	1569122018	13	69	0	10000000	VND	0	VN-SG	VN
113189	1570122018	13	69	0	10000000	VND	0	VN-SG	VN
113190	1571122018	13	69	0	10000000	VND	0	VN-SG	VN
113191	1572122018	13	69	0	500	USD	1	VN-SG	VN
113195	1574122018	11	56	0	15000000	VND	0	VN-SG	VN
113207	1576122018	4	18	0	500	USD	1	VN-57	VN
113209	1578122018	6	24	0	500	USD	1	VN-SG	VN
113210	1579122018	13	74	0	500	USD	1	VN-SG	VN
113213	JHC0019601	12	59	500	700	USD	0	VN-SG	VN
113214	JHC0019602	13	73	700	1000	USD	0	VN-SG	VN
113217	JHC0019615	13	74	3250000	4550000	JPY	0	VN-SG	VN
113219	JHC0019621	5	21	0	900	USD	0	VN-SG	VN
113220	JHC0019622	5	21	0	600	USD	0	VN-SG	VN
113222	JHC0019623	4	16	0	700	USD	0	VN-SG	VN
113224	JHC0019626	13	74	600	1000	USD	0	VN-HN	VN
113232	JHC0019628	5	22	0	600	USD	0	VN-HN	VN
113233	JHC0019629	4	18	600	850	USD	0	VN-HN	VN
113234	JHC0019632	15	86	0	500	USD	1	VN-SG	VN
113235	JHC0019633	13	73	0	500	USD	1	VN-SG	VN
113236	1580012019	3	12	12000000	15000000	VND	0	VN-HN	VN
113237	1581012019	11	56	0	10000000	VND	0	VN-HN	VN
113238	1582012018	13	74	0	10000000	VND	0	VN-HN	VN
113239	JHC0019637	12	60	0	13000000	VND	0	VN-39	VN
113240	JHC0019639	13	74	10000	2000	USD	0	VN-SG	VN
113242	JHC0019642	11	56	0	750	USD	0	VN-DN	VN
113244	JHC0019643	13	74	800	1500	USD	0	VN-SG	VN
113245	JHN0019618	12	59	600	650	USD	0	VN-HN	VN
113246	JHN0019634	13	74	25000000	25000000	VND	0	VN-HN	VN
113247	JHN0019640	13	74	800	1600	USD	0	VN-HN	VN
113248	JHC0019644	14	77	0	18000000	VND	0	VN-SG	VN
113249	JHC0019645	12	60	20000000	25000000	VND	0	VN-57	VN
113257	JHC0019651	13	74	0	850	USD	0	VN-DN	VN
113258	JHC0019652	13	74	0	850	USD	0	VN-DN	VN
113259	JHC0019653	4	16	500	800	USD	0	VN-57	VN
113260	JHC0019654	6	24	0	700	USD	0	VN-57	VN
113262	JHC0019657	11	56	600	900	USD	0	VN-SG	VN
113269	JHC0019664	13	74	0	750	USD	0	VN-SG	VN
113277	JHC0019673	12	60	20000000	25000000	VND	0	VN-SG	VN
113280	JHC0019676	13	74	1000	1000	USD	0	VN-SG	VN
113282	JHC0019680	6	24	15000000	20000000	VND	0	VN-SG	VN
113283	JHN0019682	13	74	0	700	USD	0	VN-HN	VN
113285	1583012019	13	74	0	500	USD	1	VN-SG	VN
113286	1584012019	13	74	0	500	USD	1	VN-SG	VN
113287	1585012019	13	74	0	1000	USD	1	VN-SG	VN
113289	JHC0019687	13	69	2000	6000	USD	0	VN-SG	VN
113294	JHC0019690	13	74	10000000	12000000	VND	0	VN-39	VN
113301	JHC0019686	11	55	800	1000	USD	0		VN
113302	JHC0019694	4	18	20000000	20000000	VND	0	VN-SG	VN
113303	JHN0019691	2	8	200000	200000	JPY	0		JP
113304	1586012018	13	69	0	12000000	VND	0	VN-HN	VN
113305	1587012019	13	69	0	500	USD	1	VN-HN	VN
113306	1588012019	3	14	0	10000000	VND	0	VN-HN	VN
113307	1589012018	13	74	12000000	15000000	VND	0	VN-HN	VN
113313	1595012018	3	12	0	10000000	VND	0	VN-SG	VN
113314	1596012019	3	14	0	10000000	VND	0	VN-HN	VN
113316	JHC0019702	13	74	500	900	USD	0	VN-SG	VN
113325	JHC0019706	13	74	1000	1000	USD	0	VN-SG	VN
113331	JHC0019707	4	16	12000000	16000000	VND	0	VN-SG	VN
113332	JHC0019709	13	69	600	700	USD	0	VN-SG	VN
113333	JHC0019711	5	21	0	900	USD	0	VN-DN	VN
113335	JHC0019714	6	24	11000000	20000000	VND	0	VN-57	VN
113336	JHC0019715	15	88	15000000	18000000	VND	0	VN-57	VN
113337	JHC0019716	13	74	0	700	USD	0	VN-SG	VN
113338	JHC0019717	13	74	500	1500	USD	0	VN-SG	VN
113339	JHC0019718	12	60	800	1000	USD	0	VN-SG	VN
113340	JHN0019712	13	74	800	800	USD	0	VN-57	VN
113341	1597012019	13	74	12000000	15000000	VND	0	VN-SG	VN
113342	1598012019	4	16	0	500	USD	1	VN-SG	VN
113344	JHC0019723	4	16	800	1200	USD	0	VN-SG	VN
113345	JHC0019724	13	74	1000	1300	USD	0	VN-SG	VN
113346	JHC0019728	13	74	700	800	USD	0	VN-SG	VN
113347	JHC0019732	13	74	12000000	20000000	VND	0	VN-SG	VN
113348	JHN0019721	4	18	0	1000	USD	0	VN-HN	VN
113351	JHC0019751	14	77	600	700	USD	0	VN-SG	VN
113352	JHC0019752	13	74	800	1000	USD	0	VN-SG	VN
113353	JHC0019753	4	16	800	1000	USD	0	VN-SG	VN
113356	JHC0019756	11	56	0	1000	USD	0	VN-SG	VN
113357	JHC0019757	11	56	800	1200	USD	0	VN-SG	VN
113358	JHC0019758	4	17	0	10000000	VND	0	VN-57	VN
113359	JHC0019759	4	17	0	10000000	VND	0	VN-57	VN
113360	JHC0019760	11	56	1000	1800	USD	0	VN-SG	VN
113367	JHC0019768	14	76	10000000	12000000	VND	0	VN-39	VN
113374	JHN0019766	12	62	500	800	USD	0	VN-HN	VN
113381	1599012018	2	8	0	500	USD	1	VN-SG	VN
113382	1600012019	12	60	0	500	USD	1	VN-SG	VN
113383	1601012019	9	43	0	500	USD	1	VN-SG	VN
113384	1602012019	4	17	0	500	USD	1	VN-SG	VN
113385	1603012019	4	16	0	500	USD	1	VN-SG	VN
113386	1604012019	13	74	0	500	USD	1	VN-SG	VN
113387	1605012019	11	55	0	500	USD	1	VN-SG	VN
113388	1606012018	13	70	0	500	USD	1	VN-SG	VN
113390	1607012019	13	74	0	500	USD	1	VN-SG	VN
113392	1608012019	13	74	0	500	USD	1	VN-SG	VN
113393	1609012019	2	8	0	500	USD	1	VN-SG	VN
113394	1610012019	14	76	0	500	USD	1	VN-SG	VN
113395	1611012019	2	6	0	500	USD	1	VN-SG	VN
113396	1612012019	11	56	0	500	USD	1	VN-SG	VN
113397	1613012019	4	20	0	500	USD	1	VN-SG	VN
113398	1614012019	4	19	0	500	USD	1	VN-SG	VN
113399	1615012019	3	12	0	500	USD	1	VN-SG	VN
113400	1616012019	15	85	0	500	USD	1	VN-SG	VN
113402	1617012018	6	24	0	500	USD	1	VN-SG	VN
113406	1618012019	13	70	0	500	USD	1	VN-SG	VN
113407	1619012019	6	24	0	500	USD	1	VN-SG	VN
113409	JHC0019774	11	56	700	1000	USD	0	VN-DN	VN
113410	JHC0019776	12	62	0	500	USD	1	VN-SG	VN
113411	JHC0019780	14	82	2000	3000	USD	0	VN-57	VN
113412	JHN0019772	13	73	1000	1500	USD	0	VN-SG	VN
113413	JHN0019773	13	74	500	1500	USD	0	VN-HN	VN
113414	JHC0019785	12	66	10000000	12000000	VND	0	VN-SG	VN
113419	JHC0019786	12	62	500	650	USD	0	VN-SG	VN
113420	JHN0019788	11	57	0	10000000	VND	0	VN-HN	VN
113421	JHN0019787	4	17	800	1000	USD	0	VN-HN	VN
113423	1619012019	13	69	0	12000000	VND	0	VN-SG	VN
113424	1620012019	12	59	0	1000	USD	1	VN-HN	VN
113437	JHC06013	11	56	700	1000	USD	0	VN-SG	VN
113440	JHC0012432	5	22	0	700	USD	0	VN-57	VN
113444	JHC0019810	13	74	1000	1800	USD	0	VN-SG	VN
113445	JHC0019816	4	16	0	25000000	VND	0	VN-57	VN
113446	JHC0019817	15	86	17000000	20000000	VND	0	VN-SG	VN
113448	JHC0019820	6	24	800	1200	USD	0	VN-SG	VN
113449	JHN0019814	13	74	1000	1200	USD	0	VN-HN	VN
113450	JHN0019815	13	74	700	800	USD	0	VN-HN	VN
113456	1621012019	13	74	0	10000000	VND	0	VN-HN	VN
113457	1622012019	4	18	0	600	USD	0	VN-SG	VN
113458	1623012018	4	18	1000	1500	USD	0	VN-SG	VN
113459	1624012019	13	69	0	1000	USD	1	VN-SG	VN
113462	JHC0019837	6	24	2000	2500	USD	0	VN-SG	VN
113463	JHC0019838	4	17	0	14800000	VND	0	VN-SG	VN
113465	JHC0019841	12	59	0	10000000	VND	0	VN-57	VN
113466	JHC0019842	12	62	0	10000000	VND	0	VN-57	VN
113474	JHN0019834	15	87	1000	1200	USD	0	VN-HN	VN
113477	JHN0019835	13	73	0	800	USD	0	VN-HN	VN
113479	JHN0019836	15	87	550	800	USD	0	VN-63	VN
113486	JHC0019856	13	74	500	1200	USD	0	VN-SG	VN
113487	JHC0019857	11	56	500	1200	USD	0	VN-SG	VN
113489	JHC0019859	2	8	0	1500	USD	0	VN-SG	VN
113490	JHC0019861	11	56	180000	300000	JPY	0	JP-13	JP
113491	JHN0019862	4	18	1000	1400	USD	0	VN-HP	VN
113492	JHN0019863	12	59	0	500	USD	0	VN-HP	VN
113493	JHN0019864	11	55	0	600	USD	0	VN-HP	VN
113494	JHN0019865	14	76	0	900	USD	0	VN-HP	VN
113496	JHN0019867	12	63	0	550	USD	0	VN-HP	VN
113497	JHN0019869	6	24	1200	1800	USD	0	VN-HN	VN
113498	JHN0019871	4	18	1200	1800	USD	0	VN-HN	VN
113509	JHC0019870	15	88	800	1000	USD	0	VN-SG	VN
113513	JHC0019875	4	17	500	700	USD	0	VN-41	VN
113519	JHN0019877	13	74	2500	2500	USD	0	VN-HN	VN
113525	JHC0019887	13	74	500	1100	USD	0	VN-56	VN
113526	JHC0019888	13	74	500	1100	USD	0	VN-56	VN
113531	JHC0019893	11	56	0	1500	USD	0	VN-SG	VN
113532	JHC0019894	11	56	600	1500	USD	0	VN-SG	VN
113534	JHC0019897	12	62	0	500	USD	1	VN-SG	VN
113535	JHC0019900	8	39	13000000	15000000	VND	0	VN-SG	VN
113536	JHC0019901	12	62	15000000	20000000	VND	0	VN-57	VN
113537	JHC0019903	12	59	15000000	20000000	VND	0	VN-57	VN
113538	JHC0019904	12	62	15000000	20000000	VND	0	VN-57	VN
113539	JHC0019906	12	59	0	15000000	VND	0	VN-57	VN
113540	JHC0019907	12	59	0	15000000	VND	0	VN-57	VN
113541	JHC0018745	15	88	0	500	USD	1	VN-HP	VN
113542	JHN0019899	6	24	20000000	30000000	VND	0	VN-SG	VN
113543	JHC0017515	12	60	500	700	USD	0	VN-SG	VN
113549	1625022019	4	16	0	10000000	VND	0	VN-SG	VN
113550	1626022019	3	14	10000000	15000000	VND	0	VN-SG	VN
113551	1627022019	11	56	10000000	20000000	VND	0	VN-HN	VN
113552	1628022019	13	74	15000000	30000000	VND	0	VN-SG	VN
113553	1629022019	13	74	0	15000000	VND	0	VN-HN	VN
113556	1631022019	13	74	0	10000000	VND	0	VN-21	VN
113557	1632022019	6	31	0	500	USD	1	VN-HN	VN
113558	1633022019	13	74	0	10000000	VND	0	VN-HP	VN
113559	1634022019	13	74	0	20000000	VND	0	VN-DN	VN
113560	1635022019	13	74	0	20000000	VND	0	VN-SG	VN
113561	1636022019	13	74	0	10000000	VND	0	VN-CT	VN
113562	1637022019	13	71	0	15000000	VND	0	VN-SG	VN
113565	1640022019	11	56	10000000	25000000	VND	0	VN-HN	VN
113566	1641022019	13	74	10000000	20000000	VND	0	VN-61	VN
113568	1642022019	11	56	0	10000000	VND	0	VN-HN	VN
113573	1644022019	4	18	0	500	USD	1	VN-HN	VN
113595	JHC0019947	6	24	1200	1600	USD	0	VN-57	VN
113597	JHC0019949	4	17	700	1200	USD	0	VN-SG	VN
113599	JHN0019946	6	24	500	900	USD	0	VN-HN	VN
113600	JHN0019948	4	16	0	700	USD	0	VN-HN	VN
113602	JHN0019953	13	74	600	700	USD	0	VN-HN	VN
113603	JHN0019954	4	18	800	1000	USD	0	VN-63	VN
113604	JHC0019957	13	74	0	600	USD	0	VN-57	VN
113614	JHC0019958	6	24	2000	2500	USD	0	VN-SG	VN
113619	JHC0019960	12	60	700	1000	USD	0	VN-SG	VN
113626	JHN0019959	13	73	1000	1300	USD	0	VN-63	VN
113627	JHN0019963	13	74	20000000	20000000	VND	0	VN-66	VN
113628	JHC0019969	13	69	27500000	40000000	VND	0	VN-SG	VN
113631	JHC0019973	6	25	13000000	18500000	VND	0	VN-SG	VN
113633	JHC0019975	4	17	600	700	USD	0	VN-SG	VN
113634	JHC0019976	15	87	0	18700000	VND	0	VN-57	VN
113635	JHC0019977	15	88	0	500	USD	1	VN-SG	VN
113637	JHC0019978	4	16	0	500	USD	1	VN-SG	VN
113638	JHC0019981	13	74	12000000	12000000	VND	0	VN-39	VN
113640	JHC0019986	12	63	0	10000000	VND	0	VN-39	VN
113641	JHC0019987	14	79	11000000	15000000	VND	0	VN-39	VN
113642	JHC0019988	11	55	18000000	23000000	VND	0	VN-SG	VN
113643	JHN0019992	15	86	1000	1200	USD	0	VN-HP	VN
113648	JHC0019994	12	59	1000	1300	USD	0	VN-HP	VN
113649	JHC0019995	14	77	800	1000	USD	0	VN-HP	VN
113650	JHC0019999	4	18	10000000	15000000	VND	0	VN-SG	VN
113656	JHC0020002	2	6	20000000	24000000	VND	0	VN-SG	VN
113657	JHN0019997	4	18	1200	1400	USD	0	VN-70	VN
113658	JHN0020001	11	55	650	900	USD	0	VN-HN	VN
113659	JHN0020003	6	24	500	700	USD	0	VN-HN	VN
113660	JHN0020004	12	59	600	650	USD	0	VN-HN	VN
113663	JHC0020010	4	18	15000000	20000000	VND	0	VN-SG	VN
113665	JHN0020011	4	19	1000	1500	USD	0	VN-HN	VN
113668	JHN0020019	4	17	500	800	USD	0	VN-66	VN
113669	JHN0020021	12	63	7800000	8600000	VND	0	VN-HN	VN
113677	JHC0020028	13	72	0	10000000	VND	0	VN-SG	VN
113678	JHC0020029	6	24	600	700	USD	0	VN-SG	VN
113679	JHC0020030	11	56	500	1200	USD	0	VN-SG	VN
113681	JHC0020032	12	59	0	20000000	VND	0	VN-SG	VN
113682	JHC0020033	6	24	600	600	USD	0	VN-SG	VN
113683	JHC0020035	15	86	650	700	USD	0	VN-HN	VN
113684	JHN0020034	13	74	0	20000000	VND	0	VN-HN	VN
113688	JHC0020037	6	24	600	1200	USD	0	VN-SG	VN
113690	JHC0020038	13	74	0	550	USD	0	VN-SG	VN
113691	JHC0020039	4	16	0	10899805	VND	0	VN-SG	VN
113694	JHN0020042	4	17	500	800	USD	0	VN-61	VN
113695	JHC0020043	13	74	500	1100	USD	0	VN-HN	VN
113696	JHC0020045	12	63	18000000	23000000	VND	0	VN-SG	VN
113698	JHC0020046	12	58	800	1500	USD	0	VN-SG	VN
113700	JHC0020048	13	73	500	700	USD	0	VN-SG	VN
113701	JHC0020049	8	41	500	500	USD	0	VN-SG	VN
113702	JHC0020050	12	59	0	500	USD	1	VN-57	VN
113703	JHC0020062	13	74	0	12000000	VND	0	VN-SG	VN
113705	JHC0020069	4	16	0	15000000	VND	0	VN-SG	VN
113708	JHC0020074	3	14	0	500	USD	0	VN-SG	VN
113709	1645022019	10	48	0	500	USD	1	VN-SG	VN
113710	1646022018	10	48	0	500	USD	1	VN-SG	VN
113713	JHC0020079	11	56	1500	2500	USD	0	JP-13	JP
113715	1647022019	3	12	12000000	15000000	VND	0	VN-HN	VN
113717	1649022019	12	60	0	10000000	VND	0	VN-SG	VN
113718	1650022019	13	74	0	12000000	VND	0	VN-SG	VN
113720	1652022019	6	24	0	500	USD	1	VN-HN	VN
113721	1653022019	13	72	0	500	USD	1	VN-HN	VN
113728	JHC0020082	11	56	800	1200	USD	0	VN-SG	VN
113730	JHC0020084	12	59	500	1100	USD	0	VN-39	VN
113737	JHC0020090	12	59	15000000	20000000	VND	0	VN-37	VN
113740	JHC0020091	4	16	15000000	20000000	VND	0	VN-37	VN
113745	JHC0020098	12	63	0	500	USD	1	VN-DN	VN
113754	JHC0020114	13	74	15000000	25000000	VND	0	VN-SG	VN
113763	JHC0020116	11	56	2500	5500	USD	0	VN-SG	VN
113766	JHN0020126	4	17	1000	2000	USD	0	VN-HN	VN
113769	JHN0020127	13	74	1000	1500	USD	0	VN-HN	VN
113786	JHC0020132	2	8	10000000	20000000	VND	0	VN-SG	VN
113790	JHC0020135	12	59	0	500	USD	1	VN-57	VN
113791	1654022019	15	86	0	500	USD	1	VN-SG	VN
113794	JHC0020143	12	59	0	1000	USD	0	VN-SG	VN
113795	JHN0020140	6	24	1000	2000	USD	0	VN-HN	VN
113798	JHC0020145	4	18	10000000	15000000	VND	0	VN-37	VN
113805	JHC0020154	12	58	0	12000000	VND	0	VN-57	VN
113807	JHC0020156	3	12	0	800	USD	0	VN-SG	VN
113808	JHC0020157	11	55	10000000	12000000	VND	0	VN-SG	VN
113809	JHC0020158	13	74	0	650	USD	0	VN-SG	VN
113812	JHC0020165	13	74	0	500	USD	0	VN-57	VN
113816	JHC0020166	12	59	0	600	USD	0	VN-57	VN
113819	JHC0020169	4	16	0	500	USD	1	VN-SG	VN
113820	JHC0020170	13	74	0	500	USD	0	VN-HN	VN
113821	JHC0020176	11	56	700	1000	USD	0	VN-SG	VN
113828	JHC0020180	12	62	600	800	USD	0	VN-43	VN
113830	JHC0020181	4	19	1000	1500	USD	0	VN-SG	VN
113832	JHC0020185	13	74	1000	2000	USD	0	VN-SG	VN
113834	JHC0020186	12	62	1000	1700	USD	0	VN-SG	VN
113836	JHN0020182	14	77	0	8000000	VND	0	VN-HN	VN
113838	JHC0020188	13	74	18000000	22000000	VND	0	VN-SG	VN
113840	JHN0020191	6	24	800	1500	USD	0	VN-63	VN
113841	JHC0020192	13	69	1200	2000	USD	0	VN-SG	VN
113842	JHC0020193	4	16	800	1500	USD	0	VN-57	VN
113843	JHC0020199	13	69	28000000	38000000	VND	0	VN-SG	VN
113846	JHC0020202	13	69	65000000	70000000	VND	0	VN-SG	VN
113850	JHC0020208	3	12	12000000	18000000	VND	0	VN-SG	VN
113851	JHC0020209	3	14	0	12000000	VND	0	VN-SG	VN
113856	1656032019	13	74	0	10000000	VND	0	VN-SG	VN
113857	1657032019	13	73	0	10000000	VND	0	VN-SG	VN
113858	1658032019	3	12	0	500	USD	1	VN-SG	VN
113859	1659032019	3	12	0	500	USD	1	VN-SG	VN
113862	JHC0020211	14	77	600	650	USD	0	VN-SG	VN
113863	JHC0020212	12	61	10000000	11846000	VND	0	VN-39	VN
113868	JHC0020217	11	56	700	1200	USD	0	VN-SG	VN
113869	JHC0020220	15	88	600	800	USD	0	VN-SG	VN
113870	JHC0020215	11	56	0	1500	USD	0	VN-SG	VN
113871	JHN0020214	13	74	15000000	20000000	VND	0	VN-HN	VN
113872	JHN0020216	13	73	13000000	15000000	VND	0	VN-HN	VN
113873	1660032019	4	18	0	500	USD	1	VN-SG	VN
113874	1661032019	10	48	0	500	USD	1	VN-SG	VN
113877	JHC0020229	13	74	500	1000	USD	0	VN-57	VN
113878	JHC0020230	13	74	600	800	USD	0	VN-DN	VN
113879	JHN0020226	6	24	500	700	USD	0	VN-HN	VN
113881	JHN0020233	12	62	500	700	USD	0	VN-63	VN
113882	JHC0020239	13	74	800	1000	USD	0	VN-SG	VN
113884	JHC0020241	13	74	17000000	25000000	VND	0	VN-SG	VN
113890	JHC0020248	13	74	0	13000000	VND	0	VN-SG	VN
113893	JHC0020249	4	16	0	500	USD	1	VN-SG	VN
113894	JHC0020250	15	86	0	500	USD	1	VN-DN	VN
113895	JHC0020252	3	12	0	800	USD	0	VN-SG	VN
113896	JHC0020253	3	12	0	800	USD	0	VN-SG	VN
113897	JHC0020257	4	17	0	500	USD	1	VN-SG	VN
113898	JHC0020259	12	62	600	1000	USD	0	VN-39	VN
113899	JHC0020260	15	88	600	1000	USD	0	VN-39	VN
113902	JHC0020263	4	17	0	500	USD	0	VN-41	VN
113903	JHC0020265	4	17	600	700	USD	0	VN-41	VN
113907	JHC0020282	3	12	700	1500	USD	0	VN-SG	VN
113908	JHC0020283	13	74	800	1500	USD	0	VN-SG	VN
113909	JHC0020284	14	77	0	500	USD	1	VN-SG	VN
113910	JHN0020246	13	74	600	1000	USD	0	VN-SG	VN
113911	JHN0020247	3	12	15000000	20000000	VND	0	VN-HN	VN
113912	JHN0020254	4	16	0	700	USD	0	VN-HN	VN
113914	JHN0020256	11	56	0	1500	USD	0	VN-HN	VN
113915	JHN0020258	6	24	0	800	USD	0	VN-HN	VN
113916	JHN0020275	12	59	10000000	20000000	VND	0	VN-70	VN
113925	1663032019	4	16	14000000	17000000	VND	0	VN-HN	VN
113927	JHC0020292	6	31	500	950	USD	0	VN-SG	VN
113928	JHC0020294	13	74	1000	1400	USD	0	VN-SG	VN
113929	JHC0020296	2	8	1000	1700	USD	0	VN-SG	VN
