id	m_country_code	m_province_code	current_salary	m_current_currency_code	expected_salary	m_currency_code	years_of_experience	is_full_registration	vn_job_category_code	vn_job_sub_category_code	vn_job_category_code	vn_job_sub_category_code	m_position_code	m_country_code	m_province_code
106916	VN	VN-SG	600	USD	700	VND	3	1	15	86	15	85	1	VN	VN-57
106916	VN	VN-SG	600	USD	700	VND	3	1	15	86	15	85	1	VN	VN-SG
106916	VN	VN-SG	600	USD	700	VND	3	1	15	88	15	85	1	VN	VN-39
106916	VN	VN-SG	600	USD	700	VND	3	1	15	88	15	85	1	VN	VN-57
106916	VN	VN-SG	600	USD	700	VND	3	1	15	88	15	85	1	VN	VN-SG
106920	VN	VN-HN	500	USD	650	USD	2	1	6	26	6	26	1	VN	VN-HN
106920	VN	VN-HN	500	USD	650	USD	2	1	6	29	6	26	1	VN	VN-HN
106920	VN	VN-HN	500	USD	650	USD	2	1	6	31	6	26	1	VN	VN-HN
106930	VN	VN-39	NULL	NULL	NULL	NULL	NULL	0	NULL	NULL	12	66	1	NULL	NULL
106934	VN	VN-41	9	VND	9	VND	7	0	15	86	NULL	NULL	NULL	VN	VN-41
106941	VN	VN-61	1000	USD	1000	USD	12	1	2	8	NULL	NULL	NULL	VN	VN-61
106944	VN	VN-SG	9000000	VND	9000000	VND	5	1	4	18	NULL	NULL	NULL	VN	VN-SG
106946	VN	VN-HN	10000000	VND	NULL	VND	NULL	1	5	22	NULL	NULL	NULL	VN	VN-HN
106953	VN	VN-SG	7000000	VND	8000000	VND	4	0	4	16	4	16	1	VN	VN-SG
106954	NULL	NULL	NULL	NULL	NULL	NULL	NULL	1	NULL	NULL	6	24	1	NULL	NULL
106976	VN	VN-SG	4500000	VND	6000000	VND	1	1	13	73	13	74	1	VN	VN-SG
106976	VN	VN-SG	4500000	VND	6000000	VND	1	1	13	73	13	70	1	VN	VN-SG
106976	VN	VN-SG	4500000	VND	6000000	VND	1	1	13	74	13	74	1	VN	VN-SG
106976	VN	VN-SG	4500000	VND	6000000	VND	1	1	13	74	13	70	1	VN	VN-SG
106977	VN	VN-63	10000000	VND	13000000	VND	7	1	4	17	4	18	1	VN	VN-20
106977	VN	VN-63	10000000	VND	13000000	VND	7	1	4	17	4	18	1	VN	VN-63
106977	VN	VN-63	10000000	VND	13000000	VND	7	1	4	17	4	18	1	VN	VN-67
106977	VN	VN-63	10000000	VND	13000000	VND	7	1	4	18	4	18	1	VN	VN-20
106977	VN	VN-63	10000000	VND	13000000	VND	7	1	4	18	4	18	1	VN	VN-63
106977	VN	VN-63	10000000	VND	13000000	VND	7	1	4	18	4	18	1	VN	VN-67
106994	VN	VN-SG	5000000	VND	8000000	VND	0	1	4	16	9	44	1	VN	VN-43
106994	VN	VN-SG	5000000	VND	8000000	VND	0	1	4	16	9	44	1	VN	VN-SG
106994	VN	VN-SG	5000000	VND	8000000	VND	0	1	4	16	9	44	1	VN	VN-43
106994	VN	VN-SG	5000000	VND	8000000	VND	0	1	4	16	9	44	1	VN	VN-SG
106994	VN	VN-SG	5000000	VND	8000000	VND	0	1	4	16	10	51	1	VN	VN-43
106994	VN	VN-SG	5000000	VND	8000000	VND	0	1	4	16	10	51	1	VN	VN-SG
106994	VN	VN-SG	5000000	VND	8000000	VND	0	1	4	18	9	44	1	VN	VN-43
106994	VN	VN-SG	5000000	VND	8000000	VND	0	1	4	18	9	44	1	VN	VN-SG
106994	VN	VN-SG	5000000	VND	8000000	VND	0	1	4	18	9	44	1	VN	VN-43
106994	VN	VN-SG	5000000	VND	8000000	VND	0	1	4	18	9	44	1	VN	VN-SG
106994	VN	VN-SG	5000000	VND	8000000	VND	0	1	4	18	10	51	1	VN	VN-43
106994	VN	VN-SG	5000000	VND	8000000	VND	0	1	4	18	10	51	1	VN	VN-SG
106999	VN	VN-SG	4000000	VND	7000000	VND	2	1	4	16	4	16	1	VN	VN-SG
106999	VN	VN-SG	4000000	VND	7000000	VND	2	1	4	20	4	16	1	VN	VN-SG
107005	NULL	NULL	20000000	VND	30000000	VND	7	0	14	76	NULL	NULL	NULL	VN	VN-39
107005	NULL	NULL	20000000	VND	30000000	VND	7	0	14	76	NULL	NULL	NULL	VN	VN-57
107005	NULL	NULL	20000000	VND	30000000	VND	7	0	14	76	NULL	NULL	NULL	VN	VN-SG
107005	NULL	NULL	20000000	VND	30000000	VND	7	0	14	83	NULL	NULL	NULL	VN	VN-39
107005	NULL	NULL	20000000	VND	30000000	VND	7	0	14	83	NULL	NULL	NULL	VN	VN-57
107005	NULL	NULL	20000000	VND	30000000	VND	7	0	14	83	NULL	NULL	NULL	VN	VN-SG
107007	VN	VN-SG	8000000	VND	12000000	VND	4	1	4	16	NULL	NULL	NULL	VN	VN-SG
107012	VN	VN-HN	12000000	VND	NULL	VND	5	1	13	73	15	90	1	VN	VN-HN
107012	VN	VN-HN	12000000	VND	NULL	VND	5	1	13	73	15	90	1	VN	VN-HN
107012	VN	VN-HN	12000000	VND	NULL	VND	5	1	13	73	12	66	1	VN	VN-HN
107017	VN	VN-SG	NULL	NULL	NULL	NULL	NULL	1	NULL	NULL	14	77	1	NULL	NULL
107020	VN	VN-HN	6500000	VND	8000000	VND	3	0	4	16	NULL	NULL	NULL	VN	VN-HN
107021	VN	VN-HN	16000000	VND	20000000	VND	8	0	2	8	NULL	NULL	NULL	VN	VN-HN
107029	VN	VN-SG	7000000	VND	8500000	VND	1	1	14	82	14	82	1	VN	VN-57
107029	VN	VN-SG	7000000	VND	8500000	VND	1	1	14	82	14	82	1	VN	VN-SG
107030	NULL	NULL	20000000	VND	20000000	VND	8	1	2	6	NULL	NULL	NULL	VN	VN-SG
107030	NULL	NULL	20000000	VND	20000000	VND	8	1	2	7	NULL	NULL	NULL	VN	VN-SG
107030	NULL	NULL	20000000	VND	20000000	VND	8	1	2	8	NULL	NULL	NULL	VN	VN-SG
107034	VN	VN-HN	16000000	VND	18000000	VND	8	1	4	16	NULL	NULL	NULL	VN	VN-HN
107034	VN	VN-HN	16000000	VND	18000000	VND	8	1	4	17	NULL	NULL	NULL	VN	VN-HN
107034	VN	VN-HN	16000000	VND	18000000	VND	8	1	4	20	NULL	NULL	NULL	VN	VN-HN
107037	VN	VN-SG	10000000	VND	NULL	VND	NULL	0	10	49	NULL	NULL	NULL	VN	VN-SG
107038	VN	VN-SG	7000000	VND	8000000	VND	1	0	7	33	7	33	1	VN	VN-SG
107047	VN	VN-HN	10000000	VND	10000000	VND	2	1	16	91	16	91	1	VN	VN-HN
107047	VN	VN-HN	10000000	VND	10000000	VND	2	1	16	91	16	91	1	VN	VN-HN
107047	VN	VN-HN	10000000	VND	10000000	VND	2	1	16	91	16	91	1	VN	VN-HN
107052	VN	VN-SG	5000000	VND	8000000	VND	1	1	11	55	NULL	NULL	NULL	VN	VN-SG
107062	NULL	NULL	8500000	VND	12000000	VND	2	1	12	59	NULL	NULL	NULL	VN	VN-35
107062	NULL	NULL	8500000	VND	12000000	VND	2	1	12	59	NULL	NULL	NULL	VN	VN-SG
107062	NULL	NULL	8500000	VND	12000000	VND	2	1	12	62	NULL	NULL	NULL	VN	VN-35
107062	NULL	NULL	8500000	VND	12000000	VND	2	1	12	62	NULL	NULL	NULL	VN	VN-SG
107067	VN	VN-SG	3500	USD	5000	USD	19	1	13	74	12	66	5	VN	VN-SG
107067	VN	VN-SG	3500	USD	5000	USD	19	1	13	74	10	46	5	VN	VN-SG
107069	VN	VN-SG	6000000	VND	8000000	VND	NULL	1	4	16	12	60	1	VN	VN-SG
107075	VN	VN-HN	30000000	VND	25000000	VND	11	1	4	18	4	16	1	VN	VN-HN
107075	VN	VN-HN	30000000	VND	25000000	VND	11	1	4	18	4	18	1	VN	VN-HN
107075	VN	VN-HN	30000000	VND	25000000	VND	11	1	4	18	4	18	4	VN	VN-HN
107078	VN	VN-39	9500000	VND	12000000	VND	3	1	13	71	6	28	1	VN	VN-39
107078	VN	VN-39	9500000	VND	12000000	VND	3	1	13	71	6	28	1	VN	VN-43
107078	VN	VN-39	9500000	VND	12000000	VND	3	1	13	71	6	25	1	VN	VN-39
107078	VN	VN-39	9500000	VND	12000000	VND	3	1	13	71	6	25	1	VN	VN-43
107078	VN	VN-39	9500000	VND	12000000	VND	3	1	13	71	12	64	1	VN	VN-39
107078	VN	VN-39	9500000	VND	12000000	VND	3	1	13	71	12	64	1	VN	VN-43
107078	VN	VN-39	9500000	VND	12000000	VND	3	1	13	73	6	28	1	VN	VN-39
107078	VN	VN-39	9500000	VND	12000000	VND	3	1	13	73	6	28	1	VN	VN-43
107078	VN	VN-39	9500000	VND	12000000	VND	3	1	13	73	6	25	1	VN	VN-39
107078	VN	VN-39	9500000	VND	12000000	VND	3	1	13	73	6	25	1	VN	VN-43
107078	VN	VN-39	9500000	VND	12000000	VND	3	1	13	73	12	64	1	VN	VN-39
107078	VN	VN-39	9500000	VND	12000000	VND	3	1	13	73	12	64	1	VN	VN-43
107078	VN	VN-39	9500000	VND	12000000	VND	3	1	13	74	6	28	1	VN	VN-39
107078	VN	VN-39	9500000	VND	12000000	VND	3	1	13	74	6	28	1	VN	VN-43
107078	VN	VN-39	9500000	VND	12000000	VND	3	1	13	74	6	25	1	VN	VN-39
107078	VN	VN-39	9500000	VND	12000000	VND	3	1	13	74	6	25	1	VN	VN-43
107078	VN	VN-39	9500000	VND	12000000	VND	3	1	13	74	12	64	1	VN	VN-39
107078	VN	VN-39	9500000	VND	12000000	VND	3	1	13	74	12	64	1	VN	VN-43
107079	VN	VN-39	5000000	VND	8000000	VND	3	1	12	66	6	28	1	VN	VN-57
107079	VN	VN-39	5000000	VND	8000000	VND	3	1	12	66	6	28	1	VN	VN-39
107079	VN	VN-39	5000000	VND	8000000	VND	3	1	12	66	6	28	1	VN	VN-SG
107079	VN	VN-39	5000000	VND	8000000	VND	3	1	4	17	6	28	1	VN	VN-57
107079	VN	VN-39	5000000	VND	8000000	VND	3	1	4	17	6	28	1	VN	VN-39
107079	VN	VN-39	5000000	VND	8000000	VND	3	1	4	17	6	28	1	VN	VN-SG
107082	VN	VN-57	9000000	VND	15000000	VND	NULL	1	13	70	NULL	NULL	NULL	VN	VN-57
107082	VN	VN-57	9000000	VND	15000000	VND	NULL	1	13	70	NULL	NULL	NULL	VN	VN-SG
107082	VN	VN-57	9000000	VND	15000000	VND	NULL	1	13	75	NULL	NULL	NULL	VN	VN-57
107082	VN	VN-57	9000000	VND	15000000	VND	NULL	1	13	75	NULL	NULL	NULL	VN	VN-SG
107083	VN	VN-HN	25000000	VND	NULL	VND	5	1	9	43	9	43	2	VN	VN-HN
107083	VN	VN-HN	25000000	VND	NULL	VND	5	1	9	43	10	53	3	VN	VN-HN
107083	VN	VN-HN	25000000	VND	NULL	VND	5	1	9	43	9	44	1	VN	VN-HN
107083	VN	VN-HN	25000000	VND	NULL	VND	5	1	9	43	9	44	3	VN	VN-HN
107087	VN	VN-SG	7000000	VND	10000000	VND	2	1	13	70	12	58	3	VN	VN-SG
107087	VN	VN-SG	7000000	VND	10000000	VND	2	1	13	72	12	58	3	VN	VN-SG
107108	VN	VN-SG	16000000	VND	18000000	VND	6	1	14	78	14	78	1	VN	VN-39
107108	VN	VN-SG	16000000	VND	18000000	VND	6	1	14	78	14	78	1	VN	VN-57
107108	VN	VN-SG	16000000	VND	18000000	VND	6	1	14	78	14	78	1	VN	VN-SG
107108	VN	VN-SG	16000000	VND	18000000	VND	6	1	14	78	14	78	1	VN	VN-39
107108	VN	VN-SG	16000000	VND	18000000	VND	6	1	14	78	14	78	1	VN	VN-57
107108	VN	VN-SG	16000000	VND	18000000	VND	6	1	14	78	14	78	1	VN	VN-SG
107118	VN	VN-SG	500	USD	800	USD	2	1	14	76	14	76	1	VN	VN-SG
107118	VN	VN-SG	500	USD	800	USD	2	1	14	76	14	76	1	VN	VN-SG
107118	VN	VN-SG	500	USD	800	USD	2	1	14	76	14	76	1	VN	VN-SG
107126	NULL	NULL	850	USD	1000	USD	0	0	6	32	16	91	1	VN	VN-HN
107128	VN	VN-SG	8000000	VND	8000000	VND	NULL	0	11	55	NULL	NULL	NULL	VN	VN-SG
107129	VN	VN-SG	8000000	VND	9000000	VND	2	1	13	70	NULL	NULL	NULL	VN	VN-SG
107129	VN	VN-SG	8000000	VND	9000000	VND	2	1	13	72	NULL	NULL	NULL	VN	VN-SG
107129	VN	VN-SG	8000000	VND	9000000	VND	2	1	13	73	NULL	NULL	NULL	VN	VN-SG
107129	VN	VN-SG	8000000	VND	9000000	VND	2	1	13	74	NULL	NULL	NULL	VN	VN-SG
107142	VN	VN-SG	9000000	VND	NULL	VND	1	0	9	42	NULL	NULL	NULL	VN	VN-SG
107142	VN	VN-SG	9000000	VND	NULL	VND	1	0	9	44	NULL	NULL	NULL	VN	VN-SG
107143	VN	VN-SG	0	VND	7000000	VND	NULL	1	5	21	NULL	NULL	NULL	VN	VN-SG
107144	VN	VN-SG	20000000	VND	20000000	VND	7	0	4	16	NULL	NULL	NULL	VN	VN-SG
107150	VN	VN-69	7000000	VND	10000000	VND	4	0	15	85	NULL	NULL	NULL	VN	VN-HN
107150	VN	VN-69	7000000	VND	10000000	VND	4	0	15	86	NULL	NULL	NULL	VN	VN-HN
107150	VN	VN-69	7000000	VND	10000000	VND	4	0	15	88	NULL	NULL	NULL	VN	VN-HN
107150	VN	VN-69	7000000	VND	10000000	VND	4	0	15	89	NULL	NULL	NULL	VN	VN-HN
107162	VN	VN-SG	10000000	VND	12000000	VND	1	1	3	12	3	12	1	VN	VN-SG
107187	VN	VN-HN	NULL	NULL	NULL	NULL	NULL	0	NULL	NULL	4	16	1	NULL	NULL
107188	VN	VN-SG	7000000	VND	7000000	VND	1	0	13	69	NULL	NULL	NULL	VN	VN-SG
107188	VN	VN-SG	7000000	VND	7000000	VND	1	0	13	70	NULL	NULL	NULL	VN	VN-SG
107190	NULL	NULL	16000000	VND	18000000	VND	5	0	12	60	NULL	NULL	NULL	VN	VN-57
107192	VN	VN-40	8000000	VND	10000000	VND	3	1	3	10	NULL	NULL	NULL	VN	VN-40
107198	VN	VN-43	9000000	VND	10000000	VND	1	0	15	85	NULL	NULL	NULL	VN	VN-43
107199	NULL	NULL	1800	USD	1500	USD	5	0	12	59	NULL	NULL	NULL	VN	VN-SG
107205	VN	VN-57	17000000	VND	19000000	VND	6	1	13	73	NULL	NULL	NULL	VN	VN-57
107206	VN	VN-HN	5500000	VND	6000000	VND	1	1	4	16	4	16	1	VN	VN-HN
107206	VN	VN-HN	5500000	VND	6000000	VND	1	1	4	16	11	57	1	VN	VN-HN
107206	VN	VN-HN	5500000	VND	6000000	VND	1	1	4	16	4	18	1	VN	VN-HN
107206	VN	VN-HN	5500000	VND	6000000	VND	1	1	4	18	4	16	1	VN	VN-HN
107206	VN	VN-HN	5500000	VND	6000000	VND	1	1	4	18	11	57	1	VN	VN-HN
107206	VN	VN-HN	5500000	VND	6000000	VND	1	1	4	18	4	18	1	VN	VN-HN
107213	VN	VN-SG	8000000	VND	9000000	VND	1	1	12	62	14	76	1	VN	VN-39
107213	VN	VN-SG	8000000	VND	9000000	VND	1	1	12	62	14	76	1	VN	VN-57
107213	VN	VN-SG	8000000	VND	9000000	VND	1	1	12	62	14	76	1	VN	VN-58
107213	VN	VN-SG	8000000	VND	9000000	VND	1	1	12	62	14	76	1	VN	VN-SG
107213	VN	VN-SG	8000000	VND	9000000	VND	1	1	14	76	14	76	1	VN	VN-39
107213	VN	VN-SG	8000000	VND	9000000	VND	1	1	14	76	14	76	1	VN	VN-57
107213	VN	VN-SG	8000000	VND	9000000	VND	1	1	14	76	14	76	1	VN	VN-58
107213	VN	VN-SG	8000000	VND	9000000	VND	1	1	14	76	14	76	1	VN	VN-SG
107213	VN	VN-SG	8000000	VND	9000000	VND	1	1	14	80	14	76	1	VN	VN-39
107213	VN	VN-SG	8000000	VND	9000000	VND	1	1	14	80	14	76	1	VN	VN-57
107213	VN	VN-SG	8000000	VND	9000000	VND	1	1	14	80	14	76	1	VN	VN-58
107213	VN	VN-SG	8000000	VND	9000000	VND	1	1	14	80	14	76	1	VN	VN-SG
107215	VN	VN-HN	1200	USD	1500	USD	6	1	12	60	12	60	3	VN	VN-HN
107215	VN	VN-HN	1200	USD	1500	USD	6	1	12	60	12	60	4	VN	VN-HN
107215	VN	VN-HN	1200	USD	1500	USD	6	1	15	85	12	60	3	VN	VN-HN
107215	VN	VN-HN	1200	USD	1500	USD	6	1	15	85	12	60	4	VN	VN-HN
107215	VN	VN-HN	1200	USD	1500	USD	6	1	15	88	12	60	3	VN	VN-HN
107215	VN	VN-HN	1200	USD	1500	USD	6	1	15	88	12	60	4	VN	VN-HN
107225	VN	VN-SG	6	VND	8	VND	1	1	1	4	1	4	1	VN	VN-SG
107227	VN	VN-SG	15000000	VND	20000000	VND	5	1	11	55	11	56	1	VN	VN-39
107227	VN	VN-SG	15000000	VND	20000000	VND	5	1	11	55	11	56	1	VN	VN-57
107227	VN	VN-SG	15000000	VND	20000000	VND	5	1	11	55	11	56	1	VN	VN-SG
107227	VN	VN-SG	15000000	VND	20000000	VND	5	1	11	55	11	55	2	VN	VN-39
107227	VN	VN-SG	15000000	VND	20000000	VND	5	1	11	55	11	55	2	VN	VN-57
107227	VN	VN-SG	15000000	VND	20000000	VND	5	1	11	55	11	55	2	VN	VN-SG
107227	VN	VN-SG	15000000	VND	20000000	VND	5	1	11	55	11	56	2	VN	VN-39
107227	VN	VN-SG	15000000	VND	20000000	VND	5	1	11	55	11	56	2	VN	VN-57
107227	VN	VN-SG	15000000	VND	20000000	VND	5	1	11	55	11	56	2	VN	VN-SG
107227	VN	VN-SG	15000000	VND	20000000	VND	5	1	11	55	11	55	2	VN	VN-39
107227	VN	VN-SG	15000000	VND	20000000	VND	5	1	11	55	11	55	2	VN	VN-57
107227	VN	VN-SG	15000000	VND	20000000	VND	5	1	11	55	11	55	2	VN	VN-SG
107232	VN	VN-HN	40000000	VND	40000000	VND	12	1	13	73	NULL	NULL	NULL	VN	VN-HN
107241	VN	VN-SG	12000000	VND	14000000	VND	5	1	4	18	4	18	2	VN	VN-SG
107258	VN	VN-SG	7000000	VND	12000000	VND	2	1	13	74	13	74	1	VN	VN-SG
107260	VN	VN-SG	1000	USD	1250	USD	15	1	2	8	NULL	NULL	NULL	VN	VN-SG
107270	VN	VN-SG	8000000	VND	1000000	VND	5	0	13	74	NULL	NULL	NULL	VN	VN-SG
107282	VN	VN-SG	9000000	VND	10000000	VND	3	1	13	69	13	69	2	VN	VN-SG
107282	VN	VN-SG	9000000	VND	10000000	VND	3	1	13	69	13	69	1	VN	VN-SG
107282	VN	VN-SG	9000000	VND	10000000	VND	3	1	13	70	13	69	2	VN	VN-SG
107282	VN	VN-SG	9000000	VND	10000000	VND	3	1	13	70	13	69	1	VN	VN-SG
107286	VN	VN-DN	10000000	VND	15000000	VND	5	1	2	7	NULL	NULL	NULL	VN	VN-DN
107290	VN	VN-SG	10000000	VND	11000000	VND	1	1	11	56	11	56	1	VN	VN-SG
107294	VN	VN-41	14000000	VND	15000000	VND	3	1	12	58	12	58	1	VN	VN-41
107301	VN	VN-SG	12000000	VND	12000000	VND	10	1	2	6	NULL	NULL	NULL	VN	VN-SG
107301	VN	VN-SG	12000000	VND	12000000	VND	10	1	6	24	NULL	NULL	NULL	VN	VN-SG
107301	VN	VN-SG	12000000	VND	12000000	VND	10	1	6	30	NULL	NULL	NULL	VN	VN-SG
107301	VN	VN-SG	12000000	VND	12000000	VND	10	1	6	31	NULL	NULL	NULL	VN	VN-SG
107308	VN	VN-SG	7000000	VND	8000000	VND	2	1	13	73	13	74	1	VN	VN-SG
107321	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0	NULL	NULL	12	68	1	NULL	NULL
107323	VN	VN-41	NULL	NULL	NULL	NULL	NULL	0	NULL	NULL	12	68	1	NULL	NULL
107324	VN	VN-22	700	USD	1000	USD	8	1	12	66	NULL	NULL	NULL	VN	VN-21
107324	VN	VN-22	700	USD	1000	USD	8	1	12	66	NULL	NULL	NULL	VN	VN-22
107324	VN	VN-22	700	USD	1000	USD	8	1	12	66	NULL	NULL	NULL	VN	VN-HN
107332	VN	VN-13	10000000	VND	15000000	VND	4	0	4	18	NULL	NULL	NULL	VN	VN-13
107332	VN	VN-13	10000000	VND	15000000	VND	4	0	4	18	NULL	NULL	NULL	VN	VN-20
107332	VN	VN-13	10000000	VND	15000000	VND	4	0	4	18	NULL	NULL	NULL	VN	VN-HN
107332	VN	VN-13	10000000	VND	15000000	VND	4	0	5	22	NULL	NULL	NULL	VN	VN-13
107332	VN	VN-13	10000000	VND	15000000	VND	4	0	5	22	NULL	NULL	NULL	VN	VN-20
107332	VN	VN-13	10000000	VND	15000000	VND	4	0	5	22	NULL	NULL	NULL	VN	VN-HN
107332	VN	VN-13	10000000	VND	15000000	VND	4	0	5	23	NULL	NULL	NULL	VN	VN-13
107332	VN	VN-13	10000000	VND	15000000	VND	4	0	5	23	NULL	NULL	NULL	VN	VN-20
107332	VN	VN-13	10000000	VND	15000000	VND	4	0	5	23	NULL	NULL	NULL	VN	VN-HN
107346	VN	VN-57	30000000	VND	40000000	VND	15	1	14	82	10	49	4	VN	VN-57
107346	VN	VN-57	30000000	VND	40000000	VND	15	1	14	82	10	49	4	VN	VN-57
107346	VN	VN-57	30000000	VND	40000000	VND	15	1	14	82	10	49	3	VN	VN-57
107346	VN	VN-57	30000000	VND	40000000	VND	15	1	14	83	10	49	4	VN	VN-57
107346	VN	VN-57	30000000	VND	40000000	VND	15	1	14	83	10	49	4	VN	VN-57
107346	VN	VN-57	30000000	VND	40000000	VND	15	1	14	83	10	49	3	VN	VN-57
107347	VN	VN-SG	1250	USD	1250	USD	15	1	6	24	6	24	4	VN	VN-SG
107349	VN	VN-SG	1000	USD	2000	USD	7	1	2	6	NULL	NULL	NULL	VN	VN-SG
107355	VN	VN-SG	12000000	VND	12000000	VND	1	1	12	59	12	59	1	VN	VN-SG
107355	VN	VN-SG	12000000	VND	12000000	VND	1	1	12	63	12	59	1	VN	VN-SG
107355	VN	VN-SG	12000000	VND	12000000	VND	1	1	14	76	12	59	1	VN	VN-SG
107374	VN	VN-SG	19000000	VND	20000000	VND	15	1	12	59	12	59	4	VN	VN-41
107374	VN	VN-SG	19000000	VND	20000000	VND	15	1	12	59	12	59	4	VN	VN-SG
107381	NULL	NULL	14000000	VND	15000000	VND	5	1	12	63	NULL	NULL	NULL	VN	VN-DN
107381	NULL	NULL	14000000	VND	15000000	VND	5	1	12	63	NULL	NULL	NULL	VN	VN-SG
107381	NULL	NULL	14000000	VND	15000000	VND	5	1	12	65	NULL	NULL	NULL	VN	VN-DN
107381	NULL	NULL	14000000	VND	15000000	VND	5	1	12	65	NULL	NULL	NULL	VN	VN-SG
107384	VN	VN-SG	15000000	VND	16000000	VND	5	0	16	91	NULL	NULL	NULL	VN	VN-SG
107385	VN	VN-DN	4000000	VND	6000000	VND	1	0	4	16	NULL	NULL	NULL	VN	VN-DN
107385	VN	VN-DN	4000000	VND	6000000	VND	1	0	4	18	NULL	NULL	NULL	VN	VN-DN
107385	VN	VN-DN	4000000	VND	6000000	VND	1	0	4	19	NULL	NULL	NULL	VN	VN-DN
107386	VN	VN-SG	1000	USD	1000	USD	10	0	12	64	NULL	NULL	NULL	VN	VN-SG
107405	VN	VN-SG	6000000	VND	9000000	VND	3	1	6	25	NULL	NULL	NULL	VN	VN-SG
107410	VN	VN-SG	600	USD	700	USD	1	1	13	73	15	88	1	VN	VN-SG
107410	VN	VN-SG	600	USD	700	USD	1	1	13	73	12	64	1	VN	VN-SG
107410	VN	VN-SG	600	USD	700	USD	1	1	13	73	13	74	1	VN	VN-SG
107412	VN	VN-SG	6600000	VND	8000000	VND	2	0	13	71	NULL	NULL	NULL	VN	VN-SG
107412	VN	VN-SG	6600000	VND	8000000	VND	2	0	13	74	NULL	NULL	NULL	VN	VN-SG
107413	VN	VN-SG	12000000	VND	15000000	VND	12	0	3	11	NULL	NULL	NULL	VN	VN-57
107413	VN	VN-SG	12000000	VND	15000000	VND	12	0	3	11	NULL	NULL	NULL	VN	VN-SG
107416	VN	VN-HP	9000000	VND	10000000	VND	5	0	13	74	NULL	NULL	NULL	VN	VN-HP
107430	VN	VN-57	10000000	VND	12000000	VND	1	1	16	91	NULL	NULL	NULL	VN	VN-57
107439	VN	VN-SG	10000000	VND	NULL	VND	1	0	12	65	NULL	NULL	NULL	VN	VN-SG
107442	VN	VN-SG	NULL	NULL	NULL	NULL	NULL	1	NULL	NULL	2	7	1	NULL	NULL
107442	VN	VN-SG	NULL	NULL	NULL	NULL	NULL	1	NULL	NULL	4	16	1	NULL	NULL
107443	VN	VN-SG	8	VND	8	VND	5	0	3	12	NULL	NULL	NULL	VN	VN-SG
107445	VN	VN-39	8000000	VND	90000000	VND	4	0	6	24	NULL	NULL	NULL	VN	VN-39
107446	VN	VN-SG	17000000	VND	NULL	VND	15	1	2	7	2	8	2	VN	VN-41
107446	VN	VN-SG	17000000	VND	NULL	VND	15	1	2	7	2	8	2	VN	VN-57
107446	VN	VN-SG	17000000	VND	NULL	VND	15	1	2	7	2	8	2	VN	VN-SG
107446	VN	VN-SG	17000000	VND	NULL	VND	15	1	2	7	2	8	2	VN	VN-41
107446	VN	VN-SG	17000000	VND	NULL	VND	15	1	2	7	2	8	2	VN	VN-57
107446	VN	VN-SG	17000000	VND	NULL	VND	15	1	2	7	2	8	2	VN	VN-SG
107446	VN	VN-SG	17000000	VND	NULL	VND	15	1	2	7	2	8	2	VN	VN-41
107446	VN	VN-SG	17000000	VND	NULL	VND	15	1	2	7	2	8	2	VN	VN-57
107446	VN	VN-SG	17000000	VND	NULL	VND	15	1	2	7	2	8	2	VN	VN-SG
107446	VN	VN-SG	17000000	VND	NULL	VND	15	1	2	7	2	7	1	VN	VN-41
107446	VN	VN-SG	17000000	VND	NULL	VND	15	1	2	7	2	7	1	VN	VN-57
107446	VN	VN-SG	17000000	VND	NULL	VND	15	1	2	7	2	7	1	VN	VN-SG
107446	VN	VN-SG	17000000	VND	NULL	VND	15	1	2	7	2	7	1	VN	VN-41
107446	VN	VN-SG	17000000	VND	NULL	VND	15	1	2	7	2	7	1	VN	VN-57
107446	VN	VN-SG	17000000	VND	NULL	VND	15	1	2	7	2	7	1	VN	VN-SG
107446	VN	VN-SG	17000000	VND	NULL	VND	15	1	2	8	2	8	2	VN	VN-41
107446	VN	VN-SG	17000000	VND	NULL	VND	15	1	2	8	2	8	2	VN	VN-57
107446	VN	VN-SG	17000000	VND	NULL	VND	15	1	2	8	2	8	2	VN	VN-SG
107446	VN	VN-SG	17000000	VND	NULL	VND	15	1	2	8	2	8	2	VN	VN-41
107446	VN	VN-SG	17000000	VND	NULL	VND	15	1	2	8	2	8	2	VN	VN-57
107446	VN	VN-SG	17000000	VND	NULL	VND	15	1	2	8	2	8	2	VN	VN-SG
107446	VN	VN-SG	17000000	VND	NULL	VND	15	1	2	8	2	8	2	VN	VN-41
107446	VN	VN-SG	17000000	VND	NULL	VND	15	1	2	8	2	8	2	VN	VN-57
107446	VN	VN-SG	17000000	VND	NULL	VND	15	1	2	8	2	8	2	VN	VN-SG
107446	VN	VN-SG	17000000	VND	NULL	VND	15	1	2	8	2	7	1	VN	VN-41
107446	VN	VN-SG	17000000	VND	NULL	VND	15	1	2	8	2	7	1	VN	VN-57
107446	VN	VN-SG	17000000	VND	NULL	VND	15	1	2	8	2	7	1	VN	VN-SG
107446	VN	VN-SG	17000000	VND	NULL	VND	15	1	2	8	2	7	1	VN	VN-41
107446	VN	VN-SG	17000000	VND	NULL	VND	15	1	2	8	2	7	1	VN	VN-57
107446	VN	VN-SG	17000000	VND	NULL	VND	15	1	2	8	2	7	1	VN	VN-SG
